file_name, minor, major, total, ownership, num_of_bugs
lucene/site/xsl/index.xsl,0, 2, 2, 60.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestBrazilianStemFilterFactory.java,0, 4, 4, 25.0%, 0
solr/core/src/test/org/apache/solr/search/similarities/TestPerFieldSimilarity.java,0, 2, 2, 66.67%, 0
lucene/facet/src/java/org/apache/lucene/util/collections/IntArray.java,0, 2, 2, 50.0%, 0
lucene/suggest/src/test/org/apache/lucene/search/spell/TestJaroWinklerDistance.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/Bytes.java,0, 5, 5, 37.5%, 0
solr/contrib/langid/src/test-files/langid/solr/conf/solrconfig-languageidentifier.xml,0, 3, 3, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/htmlStripReaderTest.html,0, 1, 1, 100.0%, 0
lucene/analysis/phonetic/src/java/org/apache/lucene/analysis/phonetic/DoubleMetaphoneFilter.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/surround/query/SrndBooleanQuery.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestConsistentFieldNumbers.java,0, 5, 5, 42.86%, 0
lucene/suggest/src/java/org/apache/lucene/search/spell/LuceneLevenshteinDistance.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/search/TestDocSet.java,0, 6, 6, 47.06%, 0
lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/dict/UserDictionary.java,0, 2, 2, 50.0%, 0
lucene/facet/src/test/org/apache/lucene/facet/index/FacetsPayloadProcessorProviderTest.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/pt/RSLPStemmerBase.java,0, 2, 2, 50.0%, 0
solr/core/src/test-files/solr/conf/schema-minimal.xml,0, 1, 1, 100.0%, 0
lucene/analysis/icu/ivy.xml,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/core/random.text.with.urls.txt,0, 1, 1, 100.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravRetLoadFieldSelectorTask.java,0, 1, 1, 100.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/core/nodes/DeletedQueryNode.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/util/collections/ObjectToIntMap.java,0, 3, 3, 33.33%, 0
solr/core/src/test-files/solr/conf/schema-dfr.xml,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/resources/org/apache/lucene/analysis/snowball/norwegian_stop.txt,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/update/processor/FieldMutatingUpdateProcessorTest.java,0, 2, 2, 80.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/classic/CharStream.java,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/util/fst/FSTEnum.java,0, 4, 4, 25.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/miscellaneous/TestSingleTokenTokenFilter.java,0, 2, 2, 50.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/WriteLineDocTask.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/index/index.31.optimized.cfs.zip,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/en/KStemFilter.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/SnowballPorterFilterFactoryTest.java,0, 3, 3, 66.67%, 0
lucene/benchmark/conf/addIndexes.alg,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene3x/SegmentTermPositions.java,0, 2, 2, 50.0%, 0
solr/contrib/uima/src/resources/org/apache/uima/desc/TextRankedEntityExtractionAEDescriptor.xml,0, 1, 1, 100.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/AddDocTask.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/index/TermState.java,0, 3, 3, 33.33%, 0
solr/contrib/dataimporthandler/src/test-files/dih/solr/conf/dataimport-solrconfig.xml,0, 7, 7, 14.29%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/TrecGov2Parser.java,0, 2, 2, 50.0%, 0
lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/tokenattributes/InflectionAttributeImpl.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestMultiTermConstantScore.java,0, 4, 4, 25.0%, 0
solr/example/example-DIH/solr/db/conf/xslt/example_rss.xsl,0, 1, 1, 100.0%, 0
lucene/test-framework/src/java/org/apache/lucene/util/TestRuleSetupTeardownChained.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/store/TestFileSwitchDirectory.java,0, 4, 4, 40.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/flexible/standard/TestQPHelper.java,0, 3, 3, 71.43%, 1
lucene/core/src/java/org/apache/lucene/util/packed/GrowableWriter.java,0, 4, 4, 40.0%, 0
lucene/core/src/java/org/apache/lucene/index/StoredFieldsConsumer.java,0, 4, 4, 25.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/flexible/core/config/package.html,0, 1, 1, 100.0%, 0
solr/solrj/src/java/org/apache/solr/common/params/QueryElevationParams.java,0, 3, 3, 50.0%, 0
solr/core/src/java/org/apache/solr/update/SolrIndexConfig.java,0, 8, 8, 12.5%, 0
solr/solrj/src/java/org/apache/solr/client/solrj/response/GroupCommand.java,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40PostingsReader.java,0, 7, 7, 37.5%, 1
solr/test-framework/src/java/overview.html,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/TopKFacetResultsHandler.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/TestMatchAllDocsQuery.java,0, 6, 6, 16.67%, 0
lucene/core/src/java/org/apache/lucene/search/BitsFilteredDocIdSet.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/spans/FieldMaskingSpanQuery.java,0, 3, 3, 33.33%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/fi/package.html,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/core/TestSolrXMLSerializer.java,0, 2, 2, 50.0%, 0
lucene/analysis/icu/src/test/org/apache/lucene/analysis/icu/TestICUTransformFilter.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/taxonomy/writercache/lru/NameHashIntCacheLRU.java,0, 2, 2, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/analysis/MockRandomLookaheadTokenFilter.java,0, 3, 3, 33.33%, 0
solr/core/src/test/org/apache/solr/analysis/TestSlowSynonymFilter.java,0, 2, 2, 66.67%, 0
solr/example/solr/README.txt,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/handler/SnapPuller.java,0, 7, 7, 41.67%, 0
lucene/core/src/java/org/apache/lucene/search/Explanation.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/handler/component/DistributedTermsComponentTest.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/spans/SpanPositionRangeQuery.java,0, 3, 3, 33.33%, 0
lucene/facet/src/java/org/apache/lucene/facet/index/categorypolicy/NonTopLevelPathPolicy.java,0, 2, 2, 50.0%, 0
solr/lib/jcl-over-slf4j-LICENSE-BSD_LIKE.txt,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/highlight/WeightedFragListBuilder.java,0, 1, 1, 100.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/CorePlusExtensionsParser.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/collation/TestCollationKeyFilter.java,0, 2, 2, 50.0%, 0
solr/contrib/clustering/src/test/org/apache/solr/handler/clustering/carrot2/EchoClusteringAlgorithm.java,0, 3, 3, 60.0%, 0
lucene/analysis/kuromoji/src/resources/org/apache/lucene/analysis/ja/dict/UnknownDictionary$targetMap.dat,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/charfilter/TestMappingCharFilter.java,0, 3, 3, 60.0%, 1
lucene/analysis/common/src/java/org/apache/lucene/analysis/synonym/SynonymMap.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/compound/hyphenation/PatternConsumer.java,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/analysis/ChineseFilterFactory.java,0, 3, 3, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/sampling/RepeatableSampler.java,0, 2, 2, 50.0%, 0
solr/README.txt,0, 6, 6, 30.77%, 0
solr/example/lib/jetty-util-8.1.2.v20120308.jar.sha1,0, 1, 1, 100.0%, 0
solr/contrib/velocity/lib/velocity-NOTICE.txt,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/search/QueryParsingTest.java,0, 4, 4, 33.33%, 0
lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldTermStack.java,0, 3, 3, 33.33%, 0
solr/example/solr/conf/lang/stopwords_ja.txt,0, 2, 2, 66.67%, 0
solr/webapp/web/js/lib/jquery.timeago.js,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestDocValuesIndexing.java,0, 7, 7, 33.33%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/cz/CzechStemmer.java,0, 2, 2, 50.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/RepSumByPrefRoundTask.java,0, 2, 2, 50.0%, 0
lucene/analysis/stempel/src/java/org/apache/lucene/analysis/stempel/StempelStemmer.java,0, 1, 1, 100.0%, 0
solr/contrib/dataimporthandler/src/test/org/apache/solr/handler/dataimport/TestSqlEntityProcessorDeltaPrefixedPk.java,0, 2, 2, 66.67%, 0
solr/webapp/web/img/ico/prohibition.png,0, 1, 1, 100.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/SearchTravTask.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/flexible/spans/TestSpanQueryParser.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/search/spans/TestPayloadSpans.java,0, 4, 4, 25.0%, 0
solr/core/src/test-files/solr/conf/schema-reversed.xml,0, 2, 2, 50.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/flexible/messages/MessagesTestBundle_ja.properties,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/search/similarities/BasicModelBE.java,0, 2, 2, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/util/TestRuleAssertionsRequired.java,0, 2, 2, 50.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/feeds/TrecDocParser.java,0, 2, 2, 50.0%, 0
solr/contrib/dataimporthandler/src/java/org/apache/solr/handler/dataimport/SimplePropertiesWriter.java,0, 2, 2, 50.0%, 0
solr/solrj/src/java/org/apache/solr/common/params/StatsParams.java,0, 2, 2, 50.0%, 0
lucene/analysis/icu/src/resources/org/apache/lucene/analysis/icu/segmentation/Default.brk,0, 1, 1, 100.0%, 0
solr/contrib/extraction/lib/pdfbox-NOTICE.txt,0, 1, 1, 100.0%, 0
lucene/suggest/src/java/overview.html,0, 1, 1, 100.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestLazyProxSkipping.java,0, 6, 6, 16.67%, 0
lucene/suggest/src/java/org/apache/lucene/search/suggest/tst/TernaryTreeNode.java,0, 2, 2, 50.0%, 0
lucene/site/changes/changes2html.pl,0, 2, 2, 75.0%, 0
lucene/core/src/test/org/apache/lucene/TestSearchForDuplicates.java,0, 5, 5, 20.0%, 0
solr/core/src/test/org/apache/solr/handler/PingRequestHandlerTest.java,0, 2, 2, 66.67%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/CommitIndexTask.java,0, 2, 2, 50.0%, 0
solr/contrib/extraction/lib/metadata-extractor-2.4.0-beta-1.jar.sha1,0, 1, 1, 100.0%, 0
lucene/analysis/morfologik/lib/morfologik-polish-NOTICE.txt,0, 1, 1, 100.0%, 0
solr/contrib/langid/src/test-files/langid/solr/conf/schema.xml,0, 1, 1, 100.0%, 0
solr/core/src/test-files/solr/conf/solrconfig-update-processor-chains.xml,0, 2, 2, 75.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/OpenTaxonomyIndexTask.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/index/Test2BTerms.java,0, 6, 6, 25.0%, 0
solr/core/src/java/org/apache/solr/handler/component/ShardRequest.java,0, 3, 3, 33.33%, 0
lucene/test-framework/src/java/org/apache/lucene/codecs/lucene3x/PreFlexRWTermVectorsWriter.java,0, 3, 3, 33.33%, 0
solr/contrib/clustering/lib/jackson-mapper-asl-1.7.4.jar.sha1,0, 1, 1, 100.0%, 0
lucene/test-framework/src/java/org/apache/lucene/util/TestRuleNoInstanceHooksOverrides.java,0, 2, 2, 50.0%, 0
lucene/facet/src/examples/org/apache/lucene/facet/example/association/AssociationIndexer.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/schema/BCDLongField.java,0, 3, 3, 33.33%, 0
lucene/facet/src/test/org/apache/lucene/facet/FacetTestUtils.java,0, 3, 3, 50.0%, 0
lucene/facet/src/test/org/apache/lucene/util/collections/TestLRUHashMap.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/core/TestPropInject.java,0, 3, 3, 50.0%, 0
lucene/misc/src/java/org/apache/lucene/misc/IndexMergeTool.java,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/search/DocIterator.java,0, 2, 2, 50.0%, 0
lucene/highlighter/src/java/org/apache/lucene/search/highlight/TextFragment.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/flexible/messages/MessagesTestBundle.properties,0, 1, 1, 100.0%, 0
solr/core/src/test/org/apache/solr/handler/CSVRequestHandlerTest.java,0, 4, 4, 25.0%, 0
lucene/grouping/src/java/org/apache/lucene/search/grouping/GroupDocs.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/update/processor/LogUpdateProcessorFactory.java,0, 4, 4, 75.0%, 0
solr/core/src/test/org/apache/solr/schema/IndexSchemaTest.java,0, 4, 4, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestHyphenationCompoundWordTokenFilterFactory.java,0, 4, 4, 50.0%, 0
solr/webapp/web/img/ico/bug.png,0, 1, 1, 100.0%, 0
solr/example/example-DIH/solr/solr/conf/solr-data-config.xml,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/util/StemmerUtil.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/analysis/LegacyHTMLStripCharFilterFactory.java,0, 3, 3, 33.33%, 0
dev-tools/idea/solr/contrib/dataimporthandler-extras/dataimporthandler-extras.iml,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/util/packed/Packed64SingleBlockWriter.java,0, 2, 2, 50.0%, 0
dev-tools/maven/lucene/analysis/kuromoji/pom.xml.template,0, 2, 2, 50.0%, 0
solr/contrib/extraction/lib/boilerpipe-NOTICE.txt,0, 1, 1, 100.0%, 0
lucene/test-framework/src/java/org/apache/lucene/analysis/CannedTokenStream.java,0, 3, 3, 60.0%, 0
solr/core/src/java/org/apache/solr/search/DocSet.java,0, 4, 4, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestCollationKeyRangeQueries.java,0, 2, 2, 50.0%, 0
solr/solrj/src/test/org/apache/solr/client/solrj/embedded/TestEmbeddedSolrServer.java,0, 5, 5, 37.5%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/quality/utils/DocNameExtractor.java,0, 2, 2, 50.0%, 0
lucene/demo/lib/servlet-api-NOTICE.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/util/SorterTemplate.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestPortugueseLightStemFilterFactory.java,0, 4, 4, 25.0%, 0
solr/webapp/web/img/ico/battery.png,0, 1, 1, 100.0%, 0
lucene/highlighter/src/java/org/apache/lucene/search/vectorhighlight/FieldFragList.java,0, 3, 3, 50.0%, 0
solr/core/src/java/org/apache/solr/spelling/SpellingOptions.java,0, 3, 3, 33.33%, 0
lucene/core/src/test/org/apache/lucene/util/TestUnicodeUtil.java,0, 3, 3, 33.33%, 0
lucene/test-framework/src/java/org/apache/lucene/analysis/VocabularyAssert.java,0, 2, 2, 50.0%, 0
solr/contrib/clustering/src/java/org/apache/solr/handler/clustering/ClusteringComponent.java,0, 4, 4, 25.0%, 0
solr/solrj/src/java/org/apache/solr/common/params/ShardParams.java,0, 4, 4, 25.0%, 0
solr/core/src/test-files/solr/conf/solrconfig-master3.xml,0, 5, 5, 20.0%, 0
lucene/benchmark/conf/collector.alg,0, 1, 1, 100.0%, 0
lucene/sandbox/src/test/org/apache/lucene/sandbox/queries/regex/TestJakartaRegexpCapabilities.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene40/Lucene40TermVectorsReader.java,0, 6, 6, 41.18%, 0
lucene/analysis/common/src/test/org/apache/lucene/analysis/pt/ptrslptestdata.zip,0, 1, 1, 100.0%, 0
dev-tools/idea/solr/contrib/dataimporthandler/dataimporthandler.iml,0, 2, 2, 90.91%, 0
solr/example/example-DIH/solr/db/conf/stopwords.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/util/fst/TODO,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/analysis/HyphenationCompoundWordTokenFilterFactory.java,0, 3, 3, 60.0%, 0
lucene/demo/src/test/org/apache/lucene/demo/test-files/docs/gpl1.0.txt,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/ar/ArabicStemmer.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/util/PartitionsUtils.java,0, 2, 2, 50.0%, 0
solr/cloud-dev/solrcloud-extzk-start.sh,0, 1, 1, 100.0%, 0
solr/example/solr/conf/schema.xml,6, 6, 12, 35.56%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/nl/DutchStemFilter.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/handler/component/DummyCustomParamSpellChecker.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/xml/builders/TestNumericRangeQueryBuilder.java,0, 2, 2, 50.0%, 0
lucene/highlighter/src/java/org/apache/lucene/search/highlight/TokenSources.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/hu/package.html,0, 1, 1, 100.0%, 0
solr/core/src/test-files/solr/conf/schema-lmjelinekmercer.xml,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/package.html,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/update/processor/LastFieldValueUpdateProcessorFactory.java,0, 1, 1, 100.0%, 0
solr/example/solr/conf/lang/stopwords_el.txt,0, 1, 1, 100.0%, 0
solr/core/src/java/org/apache/solr/response/CSVResponseWriter.java,0, 6, 6, 28.57%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/xml/builders/SpanNotBuilder.java,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/schema/CoordinateFieldType.java,0, 2, 2, 50.0%, 0
lucene/facet/src/java/org/apache/lucene/util/collections/package.html,0, 1, 1, 100.0%, 0
lucene/test-framework/src/java/org/apache/lucene/analysis/MockVariableLengthPayloadFilter.java,0, 4, 4, 25.0%, 0
solr/core/src/java/org/apache/solr/analysis/LatvianStemFilterFactory.java,0, 3, 3, 33.33%, 0
solr/webapp/web/js/lib/chosen.js,0, 1, 1, 100.0%, 0
solr/contrib/uima/src/test/org/apache/solr/uima/processor/an/DummySentimentAnnotator.java,0, 2, 2, 50.0%, 0
lucene/benchmark/src/java/org/apache/lucene/benchmark/byTask/tasks/ResetSystemSoftTask.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/store/CompoundFileDirectory.java,0, 4, 4, 57.14%, 2
lucene/core/src/java/org/apache/lucene/index/NormsConsumerPerField.java,0, 4, 4, 50.0%, 0
solr/contrib/clustering/src/test-files/clustering/solr/conf/clustering/custom/stoplabels.mt,0, 2, 2, 50.0%, 0
solr/core/src/java/org/apache/solr/search/function/distance/SquaredEuclideanFunction.java,0, 5, 5, 20.0%, 0
solr/scripts/snappuller,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/util/SortedVIntList.java,0, 2, 2, 50.0%, 0
lucene/analysis/stempel/src/java/org/egothor/stemmer/DiffIt.java,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/results/package.html,0, 1, 1, 100.0%, 0
lucene/analysis/kuromoji/src/tools/java/org/apache/lucene/analysis/ja/util/ConnectionCostsWriter.java,0, 3, 3, 33.33%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/surround/query/ComposedQuery.java,0, 2, 2, 50.0%, 0
solr/contrib/clustering/lib/jackson-core-asl-LICENSE-ASL.txt,0, 1, 1, 100.0%, 0
solr/contrib/clustering/src/test/org/apache/solr/handler/clustering/carrot2/EchoStemsClusteringAlgorithm.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestRussianFilters.java,0, 3, 3, 50.0%, 0
solr/contrib/clustering/src/test/org/apache/solr/handler/clustering/carrot2/DuplicatingTokenizerFactory.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/search/similarities/Distribution.java,0, 2, 2, 50.0%, 0
solr/core/src/test/org/apache/solr/schema/NumericFieldsTest.java,0, 3, 3, 33.33%, 0
lucene/analysis/kuromoji/src/java/org/apache/lucene/analysis/ja/JapaneseTokenizer.java,0, 3, 3, 60.0%, 1
solr/core/src/java/org/apache/solr/handler/component/PivotFacetHelper.java,0, 3, 3, 33.33%, 0
solr/contrib/uima/lib/uimaj-core-2.3.1.jar.sha1,0, 1, 1, 100.0%, 0
solr/contrib/langid/src/resources/org/apache/solr/update/processor/langdetect-profiles/ar,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/util/DocIdBitSet.java,0, 2, 2, 50.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/classic/QueryParserBase.java,0, 3, 3, 50.0%, 0
lucene/test-framework/src/java/org/apache/lucene/codecs/mocksep/package.html,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/taxonomy/writercache/lru/LruTaxonomyWriterCache.java,0, 3, 3, 50.0%, 0
solr/core/src/test/org/apache/solr/analysis/TestFinnishLightStemFilterFactory.java,0, 4, 4, 25.0%, 0
lucene/spatial/src/java/org/apache/lucene/spatial/SpatialStrategy.java,0, 1, 1, 100.0%, 0
solr/contrib/langid/src/resources/org/apache/solr/update/processor/langdetect-profiles/af,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/util/automaton/CharacterRunAutomaton.java,0, 3, 3, 33.33%, 0
lucene/core/src/java/org/apache/lucene/codecs/sep/package.html,0, 1, 1, 100.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/core/TypeTokenFilter.java,0, 1, 1, 100.0%, 0
lucene/queryparser/src/java/org/apache/lucene/queryparser/surround/query/BasicQueryFactory.java,0, 2, 2, 50.0%, 0
solr/core/src/test-files/solr/conf/schema11.xml,0, 4, 4, 33.33%, 0
solr/example/example-DIH/solr/db/lib/hsqldb-1.8.0.10.jar.sha1,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/simpletext/SimpleTextCodec.java,0, 4, 4, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/de/GermanLightStemFilter.java,0, 2, 2, 50.0%, 0
solr/contrib/extraction/src/java/org/apache/solr/handler/extraction/ExtractingMetadataConstants.java,0, 2, 2, 50.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestMixedCodecs.java,0, 5, 5, 33.33%, 0
lucene/benchmark/src/test/org/apache/lucene/benchmark/quality/reuters.578.lines.txt.bz2,0, 1, 1, 100.0%, 0
solr/test-framework/src/java/org/apache/solr/SolrJettyTestBase.java,0, 6, 6, 33.33%, 0
solr/contrib/clustering/src/test/org/apache/solr/handler/clustering/carrot2/MockClusteringAlgorithm.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/collation/CollationKeyFilter.java,0, 2, 2, 66.67%, 0
lucene/benchmark/conf/standard-flush-by-RAM.alg,0, 1, 1, 100.0%, 0
solr/contrib/clustering/src/java/overview.html,0, 2, 2, 50.0%, 0
lucene/queryparser/src/test/org/apache/lucene/queryparser/classic/TestMultiAnalyzer.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene3x/Lucene3xSegmentInfoFormat.java,0, 3, 3, 66.67%, 0
solr/core/src/test/org/apache/solr/util/CircularListTest.java,0, 2, 2, 50.0%, 0
solr/contrib/extraction/src/test-files/extraction/example.html,0, 1, 1, 100.0%, 0
lucene/queries/src/java/org/apache/lucene/queries/function/docvalues/DocTermsIndexDocValues.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/index/SnapshotDeletionPolicy.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/apache/lucene/analysis/el/GreekLowerCaseFilter.java,0, 1, 1, 100.0%, 0
solr/webapp/web/js/main.js,0, 3, 3, 60.0%, 0
lucene/analysis/kuromoji/src/resources/org/apache/lucene/analysis/ja/stopwords.txt,0, 1, 1, 100.0%, 0
lucene/facet/src/java/org/apache/lucene/facet/search/CategoryListIterator.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/ivy.xml,0, 1, 1, 100.0%, 0
lucene/analysis/morfologik/src/test/org/apache/lucene/analysis/morfologik/TestMorfologikAnalyzer.java,0, 2, 2, 50.0%, 0
lucene/analysis/common/src/java/org/tartarus/snowball/ext/DutchStemmer.java,0, 1, 1, 100.0%, 0
solr/webapp/web/img/ico/receipt-invoice.png,0, 1, 1, 100.0%, 0
lucene/benchmark/conf/indexing-flush-by-RAM-multithreaded.alg,0, 1, 1, 100.0%, 0
lucene/sandbox/lib/jakarta-regexp-1.4.jar.sha1,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/index/Terms.java,0, 3, 3, 60.0%, 0
lucene/core/src/test/org/apache/lucene/store/TestWindowsMMap.java,0, 5, 5, 33.33%, 0
lucene/queries/src/java/org/apache/lucene/queries/function/FunctionQuery.java,0, 2, 2, 50.0%, 0
lucene/core/src/java/org/apache/lucene/document/DoubleDocValuesField.java,0, 2, 2, 50.0%, 0
lucene/queries/src/java/org/apache/lucene/queries/function/valuesource/DocFreqValueSource.java,0, 3, 3, 33.33%, 0
solr/core/src/java/org/apache/solr/core/SolrConfig.java,0, 7, 7, 25.0%, 0
solr/core/src/java/org/apache/solr/update/processor/ConcatFieldUpdateProcessorFactory.java,0, 2, 2, 66.67%, 0
solr/core/src/test-files/solr/conf/synonyms.txt,0, 1, 1, 100.0%, 0
lucene/core/src/java/org/apache/lucene/codecs/lucene40/values/DirectSource.java,0, 4, 4, 40.0%, 0
lucene/core/src/test/org/apache/lucene/index/TestNeverDelete.java,0, 5, 5, 20.0%, 0
